"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity"
-121.41,38.34,24,1605,277,1966,250,3.0833,"INLAND"
-121.45,38.37,32,1441,261,629,249,4.4519,"INLAND"
-121.5,38.34,36,1212,255,569,256,2.0048,"INLAND"
-121.54,38.29,47,1396,254,630,218,2.8616,"INLAND"
-121.56,38.26,43,1906,327,996,314,2.9744,"INLAND"
-121.51,38.26,52,910,212,429,212,1.6458,"INLAND"
-121.57,38.19,36,1395,264,700,244,2.4353,"INLAND"
-121.7,38.1,19,4896,1083,2150,905,3.3398,"INLAND"
-121.29,36.9,17,3610,593,1734,559,5.8324,"INLAND"
-121.37,36.89,21,2471,473,1753,451,4.025,"INLAND"
-121.47,36.92,27,2049,417,1230,336,4.6477,"INLAND"
-121.53,36.85,23,3359,725,1862,651,2.6719,"INLAND"
-121.51,36.86,36,1019,168,602,169,2.625,"INLAND"
-121.6,36.88,21,3416,624,1862,595,4.7813,"<1H OCEAN"
-121.5,36.81,20,1345,230,731,217,4.2333,"INLAND"
-121.45,36.86,11,1613,335,1617,342,3.1375,"INLAND"
-121.42,36.86,41,440,106,389,94,2.6818,"INLAND"
-121.41,36.85,11,1708,394,1474,372,2.8839,"INLAND"
-121.4,36.85,50,2666,613,1768,555,2.6598,"INLAND"
-121.4,36.84,52,1860,400,1215,367,2.9554,"INLAND"
-121.4,36.84,40,2352,536,1430,535,3.0912,"INLAND"
-121.41,36.84,23,1771,356,1105,338,3.7049,"INLAND"
-121.4,36.86,36,1256,270,910,255,1.9405,"INLAND"
-121.38,36.85,13,4115,782,2903,747,3.7316,"INLAND"
-121.38,36.84,6,3769,669,2061,648,4.1875,"INLAND"
-121.37,36.84,11,1996,382,1023,358,3.5714,"INLAND"
-121.38,36.84,17,2625,512,1487,481,3.6354,"INLAND"
-121.37,36.83,14,3658,612,1951,600,4.76,"INLAND"
-121.4,36.83,11,3701,739,1749,654,3.067,"INLAND"
-121.44,36.84,7,1644,338,1143,331,4.005,"INLAND"
-121.42,36.85,7,1626,325,677,304,2.3125,"INLAND"
-121.32,36.79,30,516,90,288,95,3.6333,"INLAND"
-121.36,36.81,7,4609,741,1660,720,5.0871,"INLAND"
-121.34,36.76,15,2638,429,1289,357,4.1528,"INLAND"
-121.06,36.72,23,395,70,166,52,2.2132,"INLAND"
-120.95,36.47,52,1691,301,618,239,3.2292,"<1H OCEAN"
-117.75,34.01,4,22128,3522,10450,3258,6.1287,"<1H OCEAN"
-117.78,33.97,2,556,63,179,54,8.4411,"<1H OCEAN"
-117.72,33.99,14,5622,861,3108,821,5.7763,"INLAND"
-117.76,33.98,3,9662,1385,2497,856,6.7172,"<1H OCEAN"
-117.74,33.97,4,9755,1748,4662,1583,5.6501,"<1H OCEAN"
-117.72,33.97,16,13290,2062,6931,2023,5.228,"<1H OCEAN"
-117.71,33.97,10,10856,2278,6474,2199,3.851,"INLAND"
-117.7,33.92,4,8301,1333,3941,1236,6.2141,"<1H OCEAN"
-117.75,33.95,13,984,127,364,119,7.5839,"<1H OCEAN"
-117.76,33.94,40,1092,213,457,190,5.1165,"<1H OCEAN"
-117.69,34.09,28,1437,295,724,262,2.725,"INLAND"
-117.7,34.08,10,1979,454,1117,389,3.7802,"INLAND"
-117.7,34.09,25,1719,331,1098,324,3.625,"INLAND"
-117.71,34.08,29,1276,283,1216,316,2.5972,"INLAND"
-117.71,34.07,31,1840,380,1187,357,3.8875,"INLAND"
-117.69,34.08,30,4255,773,2129,730,4.5185,"INLAND"
-117.69,34.07,35,3222,559,1970,550,3.7083,"INLAND"
-117.69,34.07,34,4055,739,2470,753,3.8586,"INLAND"
-117.69,34.08,14,4136,886,2026,788,3.2344,"INLAND"
-117.71,34.07,24,1948,362,1286,364,3.6,"INLAND"
-117.7,34.08,33,4674,791,2769,784,4.1448,"INLAND"
-117.7,34.07,33,1552,288,1326,303,3.7969,"INLAND"
-117.69,34.06,29,873,226,649,198,2.7986,"INLAND"
-117.69,34.06,25,1881,433,1337,417,2.5536,"INLAND"
-117.7,34.06,25,2054,609,2271,564,2.3049,"INLAND"
-117.7,34.06,7,732,145,431,132,2.9107,"INLAND"
-117.71,34.06,27,2127,628,1970,534,1.4722,"INLAND"
-117.68,34.05,25,1859,463,1070,374,2.5395,"INLAND"
-117.69,34.05,10,1875,366,1055,363,4.3264,"INLAND"
-117.7,34.05,24,2834,470,1815,471,4.7357,"INLAND"
-117.71,34.06,16,1458,295,912,331,3.625,"INLAND"
-117.71,34.05,20,2281,444,1545,481,2.5735,"INLAND"
-117.72,34.05,31,2220,526,1662,472,2.7321,"INLAND"
-117.72,34.05,8,1841,409,1243,394,4.0614,"INLAND"
-117.69,34.04,5,4459,896,2028,881,4.0096,"INLAND"
-117.7,34.04,13,5301,1025,2870,984,3.5954,"INLAND"
-117.71,34.04,20,1950,310,1054,312,4.625,"INLAND"
-117.71,34.04,17,4098,733,1859,713,2.9811,"INLAND"
-117.72,34.03,17,2902,476,1652,479,5.6029,"INLAND"
-117.72,34.02,17,1781,262,860,256,6.5958,"INLAND"
-117.73,34.01,36,2340,392,1213,388,4.125,"INLAND"
-117.72,34,15,4363,690,2410,666,5.4824,"INLAND"
-117.68,34,5,3761,580,2335,648,5.7338,"INLAND"
-117.69,34,28,707,154,561,129,2.5781,"INLAND"
-117.7,34,15,4905,711,2711,762,5.7021,"INLAND"
-117.71,34.02,17,12689,2426,7343,2230,3.6361,"INLAND"
-117.71,34.03,11,3467,749,2163,676,3.4267,"INLAND"
-117.67,34.03,20,8561,1411,4861,1450,4.7056,"INLAND"
-117.68,34.03,16,2859,668,1946,591,3.0396,"INLAND"
-117.69,34.03,20,6374,1412,3690,1350,3.4184,"INLAND"
-117.68,34.01,20,7326,1555,5718,1538,3.2073,"INLAND"
-117.69,34.01,30,2598,573,2170,518,2.3,"INLAND"
-117.68,34.15,24,1033,189,486,204,4.1719,"INLAND"
-117.66,34.15,25,3430,485,1284,438,8.5282,"INLAND"
-117.64,34.15,16,2896,404,1165,379,6.4559,"INLAND"
-117.68,34.15,4,4082,578,1996,580,6.7813,"INLAND"
-117.68,34.14,4,4791,695,1871,659,6.9532,"INLAND"
-117.66,34.14,11,3628,469,1488,463,7.0844,"INLAND"
-117.66,34.14,8,1692,253,857,251,6.9418,"INLAND"
-117.66,34.15,20,2524,311,965,285,8.0103,"INLAND"
-117.65,34.14,16,2196,287,949,289,8.6573,"INLAND"
-117.69,34.13,8,2915,371,1271,354,7.9627,"INLAND"
-117.67,34.13,10,2846,362,1221,355,7.7234,"INLAND"
-117.66,34.13,17,3229,405,1289,407,6.3842,"INLAND"
-117.67,34.12,15,3162,495,1145,473,5.3525,"INLAND"
-117.66,34.13,19,3995,554,1523,509,6.075,"INLAND"
-117.66,34.12,22,2272,278,933,305,8.8204,"INLAND"
-117.65,34.14,9,3877,490,1815,490,8.4839,"INLAND"
-117.65,34.13,24,2121,296,913,302,5.9328,"INLAND"
-117.65,34.12,17,3006,427,1291,406,6.2083,"INLAND"
-117.63,34.12,4,4323,775,1479,663,6.0758,"INLAND"
-117.64,34.12,18,3605,534,1682,480,5.8407,"INLAND"
-117.65,34.11,29,2927,634,1710,623,3.6219,"INLAND"
-117.64,34.11,16,2129,420,932,379,2.5868,"INLAND"
-117.63,34.11,30,2674,428,1404,456,4.2969,"INLAND"
-117.69,34.11,16,2427,522,794,491,2.6929,"INLAND"
-117.68,34.12,16,2181,321,1133,350,5.7214,"INLAND"
-117.68,34.11,16,3190,471,1414,464,5.5292,"INLAND"
-117.66,34.12,16,3853,541,1726,497,6.1195,"INLAND"
-117.66,34.11,19,3445,661,1635,580,5.0681,"INLAND"
-117.65,34.12,27,2298,340,1071,369,6.5587,"INLAND"
-117.65,34.11,28,2788,370,1140,385,5.3368,"INLAND"
-117.69,34.1,17,3759,1035,1722,847,2.6074,"INLAND"
-117.68,34.1,11,7392,1796,3841,1621,2.8326,"INLAND"
-117.67,34.1,28,1263,248,601,219,3.875,"INLAND"
-117.67,34.1,19,2969,605,1326,573,4.3438,"INLAND"
-117.65,34.1,19,1688,365,622,322,3.6,"INLAND"
-117.66,34.1,37,1971,345,939,358,3.4634,"INLAND"
-117.66,34.1,26,1855,553,1109,536,2.2429,"INLAND"
-117.65,34.1,30,1461,341,1014,345,2.4667,"INLAND"
-117.68,34.09,22,1547,334,773,316,2.9812,"INLAND"
-117.67,34.09,17,4418,1256,2417,1094,2.7266,"INLAND"
-117.66,34.09,26,1151,200,593,188,3.6667,"INLAND"
-117.66,34.09,20,2462,496,1117,458,3.2321,"INLAND"
-117.66,34.09,23,1426,313,954,319,3.0357,"INLAND"
-117.65,34.09,33,2446,396,1209,412,4.3958,"INLAND"
-117.62,34.13,20,3216,516,1655,524,5.1261,"INLAND"
-117.62,34.11,17,1869,311,831,262,6.148,"INLAND"
-117.62,34.11,31,2561,414,1204,435,4.4637,"INLAND"
-117.63,34.1,15,4799,1209,2554,1057,2.6582,"INLAND"
-117.63,34.09,8,3557,890,2251,765,2.6818,"INLAND"
-117.64,34.09,34,2839,659,1822,631,3.05,"INLAND"
-117.65,34.09,46,1214,281,701,294,2.7083,"INLAND"
-117.65,34.1,44,1526,337,831,326,3.0284,"INLAND"
-117.65,34.1,44,2808,585,1444,550,2.7159,"INLAND"
-117.68,34.08,21,5662,1185,3067,1055,3.3482,"INLAND"
-117.68,34.08,28,2459,492,1230,498,3.0978,"INLAND"
-117.67,34.07,29,1840,388,1278,368,3.5036,"INLAND"
-117.68,34.07,24,2626,692,2204,647,1.7806,"INLAND"
-117.68,34.07,32,1775,314,1067,302,4.0375,"INLAND"
-117.65,34.08,35,2621,391,1074,391,4.7176,"INLAND"
-117.65,34.08,38,2750,572,1410,483,3.3836,"INLAND"
-117.66,34.07,37,2454,511,1165,504,2.9474,"INLAND"
-117.66,34.06,24,4043,952,2174,859,2.2244,"INLAND"
-117.66,34.07,36,2072,408,964,395,2.8702,"INLAND"
-117.66,34.07,33,2081,409,1008,375,2.587,"INLAND"
-117.66,34.08,36,1485,236,623,261,3.3036,"INLAND"
-117.66,34.08,33,3659,590,1773,615,3.9227,"INLAND"
-117.64,34.08,37,2576,468,1284,428,3.3958,"INLAND"
-117.64,34.07,43,1970,379,1036,391,3.2083,"INLAND"
-117.65,34.08,52,2264,439,1031,437,3.375,"INLAND"
-117.65,34.08,40,1609,258,624,242,5.4689,"INLAND"
-117.64,34.08,35,1254,241,729,253,3.495,"INLAND"
-117.64,34.08,33,1987,455,1369,475,2.4464,"INLAND"
-117.63,34.08,38,1810,371,1257,354,3.8355,"INLAND"
-117.63,34.07,39,2650,511,1537,495,3.4432,"INLAND"
-117.62,34.07,15,4061,811,2884,734,3.3936,"INLAND"
-117.62,34.08,30,1372,235,1047,225,3.1597,"INLAND"
-117.63,34.09,19,3490,816,2818,688,2.8977,"INLAND"
-117.62,34.09,26,3271,595,2259,566,4.0139,"INLAND"
-117.62,34.08,22,2626,631,1678,557,3.125,"INLAND"
-117.62,34.08,24,2801,554,2064,529,4.4946,"INLAND"
-117.61,34.08,20,3550,736,2229,681,3.0199,"INLAND"
-117.61,34.09,23,1945,362,1483,383,4.4205,"INLAND"
-117.61,34.09,11,2000,391,1503,426,4.6167,"INLAND"
-117.61,34.08,12,4427,NA,2400,843,4.7147,"INLAND"
-117.6,34.08,15,2700,460,1432,449,4.9063,"INLAND"
-117.65,34.07,35,2501,651,1182,591,1.4464,"INLAND"
-117.65,34.07,52,1041,252,558,231,1.9236,"INLAND"
-117.65,34.06,41,465,130,349,138,2.0893,"INLAND"
-117.62,34.07,16,6009,1599,5110,1389,2.5677,"INLAND"
-117.64,34.07,30,2787,713,2647,693,2.2765,"INLAND"
-117.64,34.07,38,2450,544,1823,536,2.837,"INLAND"
-117.64,34.07,52,1644,372,1269,355,2.6913,"INLAND"
-117.67,34.06,26,1592,429,1182,365,2.4583,"INLAND"
-117.66,34.06,39,1405,339,1489,336,1.608,"INLAND"
-117.65,34.06,41,1171,334,1479,334,2.25,"INLAND"
-117.64,34.06,43,763,219,851,198,1.7292,"INLAND"
-117.64,34.06,50,637,143,590,147,1.9659,"INLAND"
-117.63,34.06,39,1210,310,1294,303,2.3636,"INLAND"
-117.66,34.05,36,2341,520,2138,523,2.3347,"INLAND"
-117.66,34.05,33,960,216,831,222,2.5391,"INLAND"
-117.66,34.05,6,5129,1119,2533,949,3.625,"INLAND"
-117.67,34.04,16,3260,501,1973,535,4.6563,"INLAND"
-117.66,34.04,16,2081,348,1332,356,4.7872,"INLAND"
-117.66,34.05,14,2644,525,2021,511,3.6467,"INLAND"
-117.65,34.04,15,3393,NA,2039,611,3.9336,"INLAND"
-117.66,34.04,10,3657,695,2079,663,4.2054,"INLAND"
-117.67,34.05,6,2833,628,1717,589,3.2062,"INLAND"
-117.67,34.04,13,2295,374,1284,378,5.2551,"INLAND"
-117.67,34.04,13,1543,NA,776,358,3.0598,"INLAND"
-117.68,34.04,27,574,103,321,103,3.9107,"INLAND"
-117.65,34.02,9,2107,411,1138,389,4.4042,"INLAND"
-117.66,34.03,14,2137,345,1151,352,5.753,"INLAND"
-117.67,34.02,16,3042,524,1516,475,4.8906,"INLAND"
-117.66,34.02,11,3358,504,1690,482,6.7544,"INLAND"
-117.65,34.03,15,4420,903,2373,858,3.449,"INLAND"
-117.65,34.04,28,2360,607,2623,592,2.5048,"INLAND"
-117.64,34.05,32,1129,251,1378,268,3.0057,"INLAND"
-117.64,34.05,27,1407,362,1684,350,2.1944,"INLAND"
-117.64,34.03,11,2050,382,1044,371,4.8281,"INLAND"
-117.64,34.04,21,1801,507,2556,484,2.4716,"INLAND"
-117.64,34.03,10,3194,579,2088,549,4.1779,"INLAND"
-117.64,34.02,10,4887,930,2637,831,4.0611,"INLAND"
-117.63,34.02,13,4864,729,2780,723,5.6168,"INLAND"
-117.62,34.02,9,4265,587,2280,589,5.5632,"INLAND"
-117.62,34.03,15,3942,661,2240,621,4.8311,"INLAND"
-117.62,34.02,16,2040,325,1207,324,5.0431,"INLAND"
-117.61,34.02,15,1791,346,1219,328,3.8125,"INLAND"
-117.6,34.02,16,2103,348,1305,356,5.2849,"INLAND"
-117.6,34.03,16,1499,232,918,239,5.5677,"INLAND"
-117.62,34.05,33,883,211,1007,210,2.8281,"INLAND"
-117.61,34.04,8,4116,766,1785,745,3.1672,"INLAND"
-117.66,34.02,12,5616,871,3019,782,5.5425,"INLAND"
-117.64,34.02,6,248,47,119,42,2.125,"INLAND"
-117.61,34.01,25,352,41,99,34,3.9696,"INLAND"
-117.61,34.02,8,63,9,25,7,7.7197,"INLAND"
-117.64,33.99,29,1005,152,513,149,2.4375,"INLAND"
-117.66,34,5,1387,236,855,270,5.411,"INLAND"
-117.6,33.98,26,1225,199,717,204,2.7284,"INLAND"
-117.63,33.94,36,447,95,2886,85,4.2578,"INLAND"
-117.58,34,2,7544,1516,2801,1001,4.0037,"INLAND"
-117.57,34.15,3,12806,2219,4249,1499,5.485,"INLAND"
-117.57,34.13,5,6135,879,2795,781,5.9369,"INLAND"
-117.54,34.12,4,17577,2819,7766,2473,5.1333,"INLAND"
-117.54,34.11,16,2114,374,1463,399,3.9241,"INLAND"
-117.51,34.14,21,2455,381,1094,327,4.6437,"INLAND"
-117.5,34.12,2,11965,1802,4436,1296,5.285,"INLAND"
-117.51,34.16,2,718,98,119,50,4.1,"INLAND"
-117.55,34.14,3,5710,919,2874,886,5.3638,"INLAND"
-117.59,34.16,10,9467,1181,3819,1122,7.8252,"INLAND"
-117.58,34.14,7,11818,1745,5499,1600,5.3678,"INLAND"
-117.62,34.15,16,13556,1704,5669,1668,6.5138,"INLAND"
-117.61,34.14,14,15809,2485,7363,2410,5.5198,"INLAND"
-117.61,34.13,21,8416,1386,4308,1341,4.4611,"INLAND"
-117.61,34.12,17,6709,1198,3954,1161,4.6997,"INLAND"
-117.59,34.13,10,20263,3915,9716,3744,3.8505,"INLAND"
-117.58,34.11,14,11635,2055,6443,2009,4.7547,"INLAND"
-117.6,34.11,18,6025,1062,3360,1028,4.8889,"INLAND"
-117.56,34.12,4,6956,1271,3455,1228,4.7193,"INLAND"
-117.56,34.12,4,5351,1210,2988,1101,3.7973,"INLAND"
-117.61,34.1,9,18956,4095,10323,3832,3.6033,"INLAND"
-117.59,34.1,17,3646,1035,1987,895,2.3603,"INLAND"
-117.58,34.1,4,6360,1584,3359,1396,3.5186,"INLAND"
-117.58,34.09,27,754,200,746,185,1.9531,"INLAND"
-117.59,34.09,16,2401,465,1757,500,3.9755,"INLAND"
-117.57,34.07,4,2152,580,1083,441,3.1458,"INLAND"
-117.59,34.03,16,3443,562,2130,564,5.0769,"INLAND"
-117.59,34.02,14,1463,261,881,245,4.7857,"INLAND"
-117.58,34.02,4,5998,1092,3182,1042,5.2692,"INLAND"
-117.57,34.02,5,6933,1311,3845,1285,4.6727,"INLAND"
-117.53,34.06,18,5605,1303,4028,1145,2.9386,"INLAND"
-117.53,34.1,5,2185,488,1379,458,3.7917,"INLAND"
-117.42,34.13,4,11587,1796,5804,1705,4.8283,"INLAND"
-117.43,34.12,7,5954,1071,3567,1070,3.2056,"INLAND"
-117.45,34.13,16,5058,965,3388,878,3.6417,"INLAND"
-117.46,34.14,10,714,131,381,119,0.8926,"INLAND"
-117.47,34.12,6,10565,1767,5690,1555,4.1797,"INLAND"
-117.46,34.1,35,908,226,667,203,2.5833,"INLAND"
-117.46,34.1,7,1759,473,1064,328,1.9583,"INLAND"
-117.46,34.09,8,4711,963,3310,988,3.5488,"INLAND"
-117.48,34.09,32,3170,630,2612,580,3.6394,"INLAND"
-117.48,34.09,32,1650,328,1124,290,3.1838,"INLAND"
-117.48,34.1,30,2287,531,1796,503,2.5833,"INLAND"
-117.46,34.08,18,3830,750,2767,702,3.6602,"INLAND"
-117.46,34.07,19,3155,572,2482,642,2.9973,"INLAND"
-117.48,34.08,28,1922,382,1565,340,3.915,"INLAND"
-117.48,34.08,17,1834,390,1253,357,3.1028,"INLAND"
-117.47,34.07,24,1017,227,568,187,1.5972,"INLAND"
-117.42,34.06,27,2532,495,1305,436,2.9107,"INLAND"
-117.46,34.06,24,2831,478,1582,435,4.3397,"INLAND"
-117.47,34.06,33,1379,273,884,229,2.7574,"INLAND"
-117.49,34.05,20,1483,249,660,194,3.9464,"INLAND"
-117.5,34.04,5,3958,665,2456,666,5.1647,"INLAND"
-117.5,34.04,4,3428,649,2158,632,5.0175,"INLAND"
-117.49,34.04,4,6034,1170,3527,1098,4.1775,"INLAND"
-117.46,34.04,3,12870,2315,5820,1759,4.2429,"INLAND"
-117.38,34.14,11,10804,1493,5221,1482,5.246,"INLAND"
-117.4,34.15,4,12156,1864,5020,1524,4.7909,"INLAND"
-117.4,34.18,16,1769,254,1778,251,5.3671,"INLAND"
-117.38,34.2,16,193,45,312,76,3.7578,"INLAND"
-117.45,34.11,7,6356,1244,4052,1164,2.9112,"INLAND"
-117.45,34.1,9,4288,1017,3156,900,2.7827,"INLAND"
-117.45,34.1,6,5571,1316,4048,1154,2.0308,"INLAND"
-117.42,34.11,25,4261,893,2319,702,3.3958,"INLAND"
-117.42,34.1,18,3977,809,2231,742,4.1399,"INLAND"
-117.43,34.1,34,1345,265,834,290,3.7011,"INLAND"
-117.43,34.11,17,4109,884,2544,780,2.7757,"INLAND"
-117.43,34.1,43,1898,418,971,366,2.4735,"INLAND"
-117.44,34.1,43,1614,400,926,349,2.075,"INLAND"
-117.44,34.09,24,3477,831,2541,753,2.3682,"INLAND"
-117.44,34.09,12,3598,828,2588,781,2.375,"INLAND"
-117.44,34.08,15,5024,992,3208,981,3.6025,"INLAND"
-117.42,34.09,28,3193,525,1750,523,4.1375,"INLAND"
-117.42,34.08,28,2300,419,1312,444,3.4844,"INLAND"
-117.43,34.08,31,3207,560,1582,538,4.263,"INLAND"
-117.43,34.09,18,3172,632,1621,573,2.7437,"INLAND"
-117.42,34.08,21,4460,930,2657,839,2.7569,"INLAND"
-117.43,34.08,13,4563,1187,2475,1019,2.1189,"INLAND"
-117.45,34.07,21,3465,639,2292,628,3.3553,"INLAND"
-117.43,34.07,18,2453,537,1503,500,2.3768,"INLAND"
-117.41,34.11,12,6758,1550,3204,1279,2.5181,"INLAND"
-117.41,34.1,5,4937,1139,2204,812,2.5272,"INLAND"
-117.4,34.08,21,3622,667,2503,720,3.8531,"INLAND"
-117.41,34.08,38,1541,290,861,299,3.5655,"INLAND"
-117.41,34.09,21,3300,587,1896,572,3.6466,"INLAND"
-117.41,34.1,29,1362,251,776,253,3.1287,"INLAND"
-117.41,34.11,29,3999,772,2602,760,3.5481,"INLAND"
-117.4,34.11,14,1933,347,1443,376,4.2121,"INLAND"
-117.39,34.11,5,2987,457,1821,485,4.8889,"INLAND"
-117.39,34.11,16,1140,181,627,206,4.9444,"INLAND"
-117.38,34.11,36,1497,264,894,275,3.3066,"INLAND"
-117.38,34.11,32,3179,662,1878,661,3.1375,"INLAND"
-117.39,34.1,12,7184,1516,4862,1235,2.4492,"INLAND"
-117.39,34.1,19,1000,211,572,230,2.4028,"INLAND"
-117.39,34.13,9,2228,398,1316,370,4.1632,"INLAND"
-117.38,34.13,13,2903,510,1844,510,3.7198,"INLAND"
-117.37,34.13,17,2681,470,1621,459,3.875,"INLAND"
-117.38,34.13,23,1326,300,722,263,2.1856,"INLAND"
-117.37,34.13,12,1893,493,1054,389,2.3456,"INLAND"
-117.38,34.12,17,5959,1208,4115,1088,2.4053,"INLAND"
-117.39,34.12,7,5059,780,3253,801,4.9196,"INLAND"
-117.38,34.09,8,3955,815,2184,725,3.3438,"INLAND"
-117.36,34.09,32,3616,631,2131,593,3.2879,"INLAND"
-117.37,34.08,17,2029,404,1190,437,2.9554,"INLAND"
-117.38,34.08,11,5684,1139,3095,1036,3.6875,"INLAND"
-117.38,34.07,6,1156,191,910,234,4.9091,"INLAND"
-117.37,34.07,52,50,9,60,16,4.125,"INLAND"
-117.36,34.08,4,8866,1832,4775,1554,3.7348,"INLAND"
-117.4,34.09,5,6190,993,3615,963,4.4034,"INLAND"
-117.39,34.09,10,5736,945,3528,932,4.3958,"INLAND"
-117.39,34.07,15,1966,331,1118,323,3.8558,"INLAND"
-117.39,34.07,26,1387,277,664,239,3.0278,"INLAND"
-117.4,34.07,28,2879,659,1661,554,2.066,"INLAND"
-117.37,34.1,44,2087,447,1270,423,2.3889,"INLAND"
-117.37,34.1,10,3404,855,1656,675,1.6977,"INLAND"
-117.35,34.12,22,5640,889,3157,887,4.1581,"INLAND"
-117.36,34.11,35,2969,521,1555,503,3.25,"INLAND"
-117.37,34.12,32,3190,568,1614,512,3.8398,"INLAND"
-117.37,34.13,18,5877,1043,3114,1002,4.0294,"INLAND"
-117.35,34.13,26,3920,570,1862,552,3.7286,"INLAND"
-117.36,34.1,29,2819,637,1683,608,2.3205,"INLAND"
-117.36,34.1,31,2587,531,1227,489,2.3578,"INLAND"
-117.36,34.1,33,1904,343,1366,338,3.6227,"INLAND"
-117.38,34.06,17,3139,569,1612,516,3.3571,"INLAND"
-117.4,34.06,17,5451,1008,3533,940,3.9191,"INLAND"
-117.4,34.04,17,1906,334,1550,338,3.025,"INLAND"
-117.39,34.04,27,2919,549,1841,564,2.8682,"INLAND"
-117.35,34.04,14,2991,522,1729,537,3.5139,"INLAND"
-117.35,34.17,28,1905,372,1480,341,2.9844,"INLAND"
-117.34,34.16,31,1606,354,1049,335,2.1935,"INLAND"
-117.33,34.15,28,1473,333,1196,312,1.6993,"INLAND"
-117.32,34.14,32,1691,353,1457,329,1.8438,"INLAND"
-117.33,34.14,29,1646,391,1296,351,1.9423,"INLAND"
-117.34,34.14,37,1834,393,1198,348,2.225,"INLAND"
-117.35,34.15,32,2699,552,2086,551,2.2974,"INLAND"
-117.35,34.16,36,1717,348,1054,279,2.4444,"INLAND"
-117.32,34.13,41,1837,409,1430,344,2.4524,"INLAND"
-117.32,34.12,37,2868,574,2055,563,2.3508,"INLAND"
-117.32,34.12,39,2210,498,1752,477,1.4066,"INLAND"
-117.33,34.12,33,933,219,838,211,1.3417,"INLAND"
-117.33,34.13,30,2335,363,1214,311,2.2449,"INLAND"
-117.33,34.13,18,3009,740,2317,659,1.6375,"INLAND"
-117.34,34.13,29,1494,286,991,280,2.125,"INLAND"
-117.34,34.13,29,331,85,341,107,0.7069,"INLAND"
-117.32,34.11,38,1462,337,1208,324,2.2604,"INLAND"
-117.32,34.11,41,1229,302,994,270,1.4891,"INLAND"
-117.33,34.12,38,1703,385,1356,363,2.0391,"INLAND"
-117.34,34.12,26,1008,164,568,196,3.3516,"INLAND"
-117.34,34.11,29,2912,566,2188,518,3.2656,"INLAND"
-117.35,34.11,34,2104,388,1578,365,3.0833,"INLAND"
-117.34,34.1,14,11827,2445,6640,2299,2.4878,"INLAND"
-117.35,34.09,14,5983,1224,3255,1150,2.5902,"INLAND"
-117.35,34.2,5,9269,1605,4916,1519,4.4367,"INLAND"
-117.38,34.22,16,774,122,489,136,5.7628,"INLAND"
-117.41,34.24,20,1160,181,543,188,5.2072,"INLAND"
-117.41,34.23,17,889,131,439,141,6.1426,"INLAND"
-117.28,34.17,26,3106,603,1396,576,3.1736,"INLAND"
-117.28,34.17,26,3728,888,1765,727,1.7456,"INLAND"
-117.29,34.17,35,4174,847,2127,778,3.2232,"INLAND"
-117.3,34.18,28,2685,425,1304,420,4.3676,"INLAND"
-117.3,34.17,30,2483,573,1172,438,1.875,"INLAND"
